id,year1,year2,month,sourname,objdim,objid,oidclean
9372,2010,"2010",5,2,,"all","all"
9373,2010,"2010",5,2,,"country","country"
9374,2010,"2010",5,2,,"Britain","britain"
9375,2010,"2010",5,2,,"individuals","individuals"
9376,2010,"2010",5,2,,"people","people"
9377,2010,"2010",5,2,"Economic class","those who can work","those who can work"
9378,2010,"2010",5,2,"Age/generation","the over-60s","the over-60s"
9379,2010,"2010",5,2,"Age/generation","prolific young (offenders)","prolific young offenders"
9380,2010,"2010",5,2,"Age/generation","older (relatives)","older relatives"
9381,2010,"2010",5,2,"Health","those with the most serious conditions or disabilities who want to work","those with the most serious conditions or disabilities who want to work"
9382,2010,"2010",5,2,"Other","28 million homes (and businesses across the country)","28 million homes and businesses across the country"
9383,2010,"2010",5,2,"Economic class","(ordinary) working (families)","ordinary working families"
9384,2010,"2010",5,2,"Geography","the communities","the communities"
9385,2010,"2010",5,2,"Economic class","energy companies","energy companies"
9386,2010,"2010",5,2,"Other","every pupil","every pupil"
9387,2010,"2010",5,2,,"Britain","britain"
9388,2010,"2010",5,2,,"all primary school children","all primary school children"
9389,2010,"2010",5,2,,"the military community","the military community"
9390,2010,"2010",5,2,"Other","the victim","the victim"
9391,2010,"2010",5,2,,"people","people"
9392,2010,"2010",5,2,,"country","country"
9393,2010,"2010",5,2,,"GPs","gps"
9394,2010,"2010",5,2,"Other","the taxpayer","the taxpayer"
9395,2010,"2010",5,2,"Geography","the places in which people come together","the places in which people come together"
9396,2010,"2010",5,2,"Geography","the major cities","the major cities"
9397,2010,"2010",5,2,,"people","people"
9398,2010,"2010",5,2,"Geography","rural communities","rural communities"
9399,2010,"2010",5,2,,"two year olds","two year olds"
9400,2010,"2010",5,2,"Geography","the community","the community"
9401,2010,"2010",5,2,"Other","pupils","pupils"
9402,2010,"2010",5,2,,"children","children"
9403,2010,"2010",5,2,,"people","people"
9404,2010,"2010",5,2,"Age/generation","young people","young people"
9405,2010,"2010",5,2,,"people","people"
9406,2010,"2010",5,2,"Economic class","(rural) businesses","rural businesses"
9407,2010,"2010",5,2,"Economic class","[food] retailers","food retailers"
9408,2010,"2010",5,2,"Economic class","homeless (16 and 17 year olds)","homeless 16 and 17 year olds"
9409,2010,"2010",5,2,,"all","all"
9410,2010,"2010",5,2,,"people","people"
9411,2010,"2010",5,2,"Other","lone parents","lone parents"
9412,2010,"2010",5,2,,"people","people"
9413,2010,"2010",5,2,"Other","grandparents","grandparents"
9414,2010,"2010",5,2,"Other","parents","parents"
9415,2010,"2010",5,2,,"child","child"
9416,2010,"2010",5,2,"Economic class","every worker","every worker"
9417,2010,"2010",5,2,"Other","families","families"
9418,2010,"2010",5,2,,"community sports clubs","community sports clubs"
9419,2010,"2010",5,2,,"all","all"
9420,2010,"2010",5,2,"Economic class","businesses","businesses"
9421,2010,"2010",5,2,"Economic class","those with the broadest shoulders [in regards to wealth]","those with the broadest shoulders in regards to wealth"
9422,2010,"2010",5,2,"Economic class","management [of failing hospitals]","management of failing hospitals"
9423,2010,"2010",5,2,"Nationality","foreign (prisoners)","foreign prisoners"
9424,2010,"2010",5,2,,"people","people"
9425,2010,"2010",5,2,,"all","all"
9426,2010,"2010",5,2,"Economic class","(older) workers","older workers"
9427,2010,"2010",5,2,,"charities","charities"
9428,2010,"2010",5,2,"Economic class","banks","banks"
9429,2010,"2010",5,2,"Geography","local (arts and cultural organisations)","local arts and cultural organisations"
9430,2010,"2010",5,2,"Economic class","all employees who have contact with the public","all employees who have contact with the public"
9431,2010,"2010",5,2,,"Britain","britain"
9432,2010,"2010",5,2,,"people","people"
9433,2010,"2010",5,2,"Other","every parent","every parent"
9434,2010,"2010",5,2,,"Britain","britain"
9435,2010,"2010",5,2,"Age/generation","all young people","all young people"
9436,2010,"2010",5,2,"Economic class","entrepreneurs","entrepreneurs"
9437,2010,"2010",5,2,,"those leaving the forces with six years’ service or more","those leaving the forces with six years’ service or more"
9438,2010,"2010",5,2,"Economic class","(those areas) most disconnected from the wider economy","those areas most disconnected from the wider economy"
9439,2010,"2010",5,2,"Geography","Manchester","manchester"
9440,2010,"2010",5,2,"Other","all pupils","all pupils"
9441,2010,"2010",5,2,"Geography","local people","local people"
9442,2010,"2010",5,2,"Geography","great cities","great cities"
9443,2010,"2010",5,2,,"more than 8,000 new therapists","more than 8,000 new therapists"
9444,2010,"2010",5,2,,"citizens","citizens"
9445,2010,"2010",5,2,,"our troops","our troops"
9446,2010,"2010",5,2,"Economic class","any pensioners","any pensioners"
9447,2010,"2010",5,2,,"every teacher","every teacher"
9448,2010,"2010",5,2,"Health","those with the greatest care needs","those with the greatest care needs"
9449,2010,"2010",5,2,"Age/generation","elderly people","elderly people"
9450,2010,"2010",5,2,"Other","(working) parents","working parents"
9451,2010,"2010",5,2,,"those working for central government","those working for central government"
9452,2010,"2010",5,2,"Geography","our coastal communities","our coastal communities"
9453,2010,"2010",5,2,"Other","consumers","consumers"
9454,2010,"2010",5,2,"Other","over 160,000 households","over 160,000 households"
9455,2010,"2010",5,2,,"people","people"
9456,2010,"2010",5,2,"Other","the consumer","the consumer"
9457,2010,"2010",5,2,"Geography","Sheffield","sheffield"
9458,2010,"2010",5,2,,"children","children"
9459,2010,"2010",5,2,,"children’s","children’s"
9460,2010,"2010",5,2,"Economic class","those who want to build up a business","those who want to build up a business"
9461,2010,"2010",5,2,"Economic class","growing businesses","growing businesses"
9462,2010,"2010",5,2,"Geography","around Britain","around britain"
9463,2010,"2010",5,2,,"midwife","midwife"
9464,2010,"2010",5,2,,"people","people"
9465,2010,"2010",5,2,"Geography","Birmingham","birmingham"
9466,2010,"2010",5,2,,"people","people"
9467,2010,"2010",5,2,"Economic class","(half a million primary school children in families) on low incomes","half a million primary school children in families on low incomes"
9468,2010,"2010",5,2,,"all","all"
9469,2010,"2010",5,2,"Other","secondary school pupils","secondary school pupils"
9470,2010,"2010",5,2,,"people","people"
9471,2010,"2010",5,2,"Age/generation","young people who are out of work for six months","young people who are out of work for six months"
9472,2010,"2010",5,2,,"service leavers","service leavers"
9473,2010,"2010",5,2,"Economic class","companies","companies"
9474,2010,"2010",5,2,,"service (families)","service families"
9475,2010,"2010",5,2,"Economic class","food producers","food producers"
9476,2010,"2010",5,2,"Geography","rural communities","rural communities"
9477,2010,"2010",5,2,,"the UK","the uk"
9478,2010,"2010",5,2,"Geography","residents","residents"
9479,2010,"2010",5,2,"Health","disabled people","disabled people"
9480,2010,"2010",5,2,"Geography","every area","every area"
9481,2010,"2010",5,2,"Health","patients","patients"
9482,2010,"2010",5,2,,"citizens","citizens"
9483,2010,"2010",5,2,,"children’s","children’s"
9484,2010,"2010",5,2,"Health","(children) with special needs","children with special needs"
9485,2010,"2010",5,2,,"people","people"
9486,2010,"2010",5,2,,"three and four year olds","three and four year olds"
9487,2010,"2010",5,2,"Other","couples who want to get married","couples who want to get married"
9488,2010,"2010",5,2,,"the people","the people"
9489,2010,"2010",5,2,"Geography","communities","communities"
9490,2010,"2010",5,2,"Nationality","newcomer","newcomer"
9491,2010,"2010",5,2,,"people","people"
9492,2010,"2010",5,2,,"UK’s","uk’s"
9493,2010,"2010",5,2,"Other","parent","parent"
9494,2010,"2010",5,2,"Other","every pupil leaving primary school","every pupil leaving primary school"
9495,2010,"2010",5,2,"Health","all cancer patients","all cancer patients"
9496,2010,"2010",5,2,"Health","those with dementia and Alzheimer’s","those with dementia and alzheimer’s"
9497,2010,"2010",5,2,"Other","families","families"
9498,2010,"2010",5,2,"Geography","local people","local people"
9499,2010,"2010",5,2,,"our country","our country"
9500,2010,"2010",5,2,"Other","every pupil","every pupil"
9501,2010,"2010",5,2,"Other","family","family"
9502,2010,"2010",5,2,,"across our society","across our society"
9503,2010,"2010",5,2,,"more people","more people"
9504,2010,"2010",5,2,,"Britain","britain"
9505,2010,"2010",5,2,"Other","over 330,000 families","over 330,000 families"
9506,2010,"2010",5,2,"Geography","across the country","across the country"
9507,2010,"2010",5,2,,"citizens","citizens"
9508,2010,"2010",5,2,"Health","patients","patients"
9509,2010,"2010",5,2,"Gender","fathers","fathers"
9510,2010,"2010",5,2,"Health","the patient","the patient"
9511,2010,"2010",5,2,"Geography","neighbourhood","neighbourhood"
9512,2010,"2010",5,2,"Other","pupils","pupils"
9513,2010,"2010",5,2,"Geography","rural areas","rural areas"
9514,2010,"2010",5,2,"Other","family","family"
9515,2010,"2010",5,2,"Economic class","students","students"
9516,2010,"2010",5,2,"Geography","local areas","local areas"
9517,2010,"2010",5,2,"Age/generation","16-18 year olds","16-18 year olds"
9518,2010,"2010",5,2,"Geography","our core cities","our core cities"
9519,2010,"2010",5,2,,"individuals","individuals"
9520,2010,"2010",5,2,"Other","families","families"
9521,2010,"2010",5,2,"Other","all victims","all victims"
9522,2010,"2010",5,2,"Geography","our communities","our communities"
9523,2010,"2010",5,2,"Other","(higher-earning) offenders","higher-earning offenders"
9524,2010,"2010",5,2,,"veterans","veterans"
9525,2010,"2010",5,2,"Economic class","labour providers in the construction industry","labour providers in the construction industry"
9526,2010,"2010",5,2,"Geography","local communities","local communities"
9527,2010,"2010",5,2,"Economic class","the lowest paid","the lowest paid"
9528,2010,"2010",5,2,"Other","those with children aged three","those with children aged three"
9529,2010,"2010",5,2,"Nationality","the migrants our economy needs","the migrants our economy needs"
9530,2010,"2010",5,2,,"Britain","britain"
9531,2010,"2010",5,2,"Other","repeat victims","repeat victims"
9532,2010,"2010",5,2,"Economic class","families","families"
9533,2010,"2010",5,2,,"teachers","teachers"
9534,2010,"2010",5,2,"Other","criminals","criminals"
9535,2010,"2010",5,2,"Other","family with one child and one person working full time","family with one child and one person working full time"
9536,2010,"2010",5,2,"Other","(working) families (on modest incomes)","working families on modest incomes"
9537,2010,"2010",5,2,,"nearly 100,000 more children","nearly 100,000 more children"
9538,2010,"2010",5,2,"Health","patients","patients"
9539,2010,"2010",5,2,"Health","those rehabilitating after serious injury","those rehabilitating after serious injury"
9540,2010,"2010",5,2,"Age/generation","(homeless) 16 and 17 year olds","homeless 16 and 17 year olds"
9541,2010,"2010",5,2,,"the best teachers","the best teachers"
9542,2010,"2010",5,2,"Economic class","the best off","the best off"
9543,2010,"2010",5,2,"Economic class","bidders [in a company takeover]","bidders in a company takeover"
9544,2010,"2010",5,2,"Economic class","food producers","food producers"
9545,2010,"2010",5,2,"Other","consumers","consumers"
9546,2010,"2010",5,2,,"teachers","teachers"
9547,2010,"2010",5,2,"Geography","every community","every community"
9548,2010,"2010",5,2,"Economic class","energy companies","energy companies"
9549,2010,"2010",5,2,"Economic class","every business","every business"
9550,2010,"2010",5,2,,"two year olds","two year olds"
9551,2010,"2010",5,2,,"people","people"
9552,2010,"2010",5,2,"Economic class","not-for-profit enterprises","not-for-profit enterprises"
9553,2010,"2010",5,2,"Economic class","instant loan companies","instant loan companies"
9554,2010,"2010",5,2,,"British citizens","british citizens"
9555,2010,"2010",5,2,,"every child","every child"
9556,2010,"2010",5,2,,"all","all"
9557,2010,"2010",5,2,"Economic class","those banks in which the Government currently has a controlling stake","those banks in which the government currently has a controlling stake"
9558,2010,"2010",5,2,,"all children","all children"
9559,2010,"2010",5,2,"Other","learners","learners"
9560,2010,"2010",5,2,"Economic class","customers [of building societies]","customers of building societies"
9561,2010,"2010",5,2,,"Britain","britain"
9562,2010,"2010",5,2,,"Britain’s","britain’s"
9563,2010,"2010",5,2,,"(disadvantaged) two year olds","disadvantaged two year olds"
9564,2010,"2010",5,2,"Geography","rural villages","rural villages"
9565,2010,"2010",5,2,"Health","people with long- term conditions","people with long- term conditions"
9566,2010,"2010",5,2,,"more people","more people"
9567,2010,"2010",5,2,"Economic class","working (women)","working women"
9568,2010,"2010",5,2,"Economic class","companies","companies"
9569,2010,"2010",5,2,"Economic class","everyone who is willing to work","everyone who is willing to work"
9570,2010,"2010",5,2,"Geography","the community","the community"
9571,2010,"2010",5,2,"Economic class","those who need it [welfare]","those who need it welfare"
9572,2010,"2010",5,2,"Age/generation","the elderly","the elderly"
9573,2010,"2010",5,2,,"staff [of hospitals]","staff of hospitals"
9574,2010,"2010",5,2,"Other","every pupil","every pupil"
9575,2010,"2010",5,2,,"child","child"
9576,2010,"2010",5,2,"Other","offenders not sentenced to prison","offenders not sentenced to prison"
9577,2010,"2010",5,2,"Economic class","those who can work","those who can work"
