sentence_id	span_nr	text	cat	pred_type	recall	recall_micro	thau_category	completely_wrong
labour-2015-107-3	0	large energy companies	2	ORG	0.0	1.0	Economic class	True
labour-2015-23-6	0	mothers	4	SG	1.0	1.0	Gender	False
labour-2015-225-5	0	victims of child sex abuse	9	SG	1.0	1.0	Other	False
labour-2015-267-1	0	working parents of three and four-year-olds	10	SG	1.0	1.0	none	False
labour-2015-375-2	0	young people	1	SG	1.0	1.0	Age/generation	False
labour-2015-375-2	1	parents	9	SG	1.0	1.0	Other	False
labour-2015-24-2	0	many	1		0.0	0.0	Age/generation	True
labour-2015-98-1	0	highly able young people who cannot afford to work for free	1	SG	1.0	1.0	Age/generation	False
labour-2015-98-1	1	many	1		0.0	0.0	Age/generation	True
labour-2015-141-4	0	elderly people	1	SG	1.0	1.0	Age/generation	False
labour-2015-190-2	0	friends	9	SG	1.0	1.0	Other	False
labour-2015-96-3	0	young people starting apprenticeships	1	SG	1.0	1.0	Age/generation	False
labour-2015-154-1	0	carers	10	SG	1.0	1.0	none	False
labour-2015-154-2	0	carers	10	SG	1.0	1.0	none	False
labour-2015-154-3	0	carers	10	SG	1.0	1.0	none	False
labour-2015-208-1	0	half a million families	9		0.25	0.25	Other	False
labour-2015-208-1	1	disabled family member	9	SG	1.0	1.0	Other	False
labour-2015-142-2	0	people living with chronic conditions	6	SG	1.0	1.0	Health	False
labour-2015-201-1	0	the next generation	1	ISG	0.0	1.0	Age/generation	True
labour-2015-211-2	0	the next generation	1	ISG	0.0	1.0	Age/generation	True
labour-2015-96-1	0	over 700, 000 of our young people	1		0.25	0.25	Age/generation	False
labour-2015-133-2	0	taxpayer	9	SG	1.0	1.0	Other	False
labour-2015-293-1	0	taxpayers	9	SG	1.0	1.0	Other	False
labour-2015-362-3	0	taxpayers	9	SG	1.0	1.0	Other	False
labour-2015-81-1	0	charities	10	ORG	0.0	1.0	none	True
labour-2015-81-1	1	mutuals	10	ORG	0.0	1.0	none	True
labour-2015-186-3	0	charities	10	ORG	0.0	1.0	none	True
labour-2015-286-1	0	charities	10	ORG	0.0	1.0	none	True
labour-2015-286-1	1	lobbyists	10		0.0	0.0	none	True
labour-2015-77-1	0	productive businesses	2	ORG	0.0	1.0	Economic class	True
labour-2015-247-4	0	muslim communities	8	SG	1.0	1.0	Religion	False
labour-2015-111-2	0	passengers	9	SG	1.0	1.0	Other	False
labour-2015-113-2	0	passengers	9	SG	1.0	1.0	Other	False
labour-2015-225-1	0	people in our country	10	SG	1.0	1.0	none	False
labour-2015-225-4	0	violent criminals	9		0.0	0.0	Other	True
labour-2015-110-3	0	customers	9	SG	1.0	1.0	Other	False
labour-2015-275-1	0	football fans	9	SG	1.0	1.0	Other	False
labour-2015-26-7	0	large unaccountable firms	2	ORG	0.0	1.0	Economic class	True
labour-2015-279-2	0	our isolated seaside towns	5		0.0	0.0	Geography	True
labour-2015-26-4	0	a few at the top	2	SG	1.0	1.0	Economic class	False
labour-2015-201-2	0	working families	2	SG	1.0	1.0	Economic class	False
labour-2015-79-2	0	employees	2	SG	1.0	1.0	Economic class	False
labour-2015-80-1	0	employees	2	SG	1.0	1.0	Economic class	False
labour-2015-92-1	0	employees	2	SG	1.0	1.0	Economic class	False
labour-2015-229-1	0	all police officers	10		0.3333333333333333	0.6666666666666666	none	False
labour-2015-229-1	1	doctors	10	SG	1.0	1.0	none	False
labour-2015-229-1	2	lawyers	10	SG	1.0	1.0	none	False
labour-2015-279-1	0	the city of london	5		0.0	0.0	Geography	True
labour-2015-375-1	0	some in the city of london	5		0.0	0.0	Geography	True
labour-2015-375-1	1	millions of people	10		0.3333333333333333	0.3333333333333333	none	False
labour-2015-112-4	0	private train operating companies	2	ORG	0.0	1.0	Economic class	True
labour-2015-143-2	0	vulnerable older people	1	SG	1.0	1.0	Age/generation	False
labour-2015-153-1	0	vulnerable older people	1	SG	1.0	1.0	Age/generation	False
labour-2015-277-2	0	those who make decisions on behalf of others	9	SG	1.0	1.0	Other	False
labour-2015-277-2	1	westminster	5	SG	1.0	1.0	Geography	False
labour-2015-278-2	0	westminster	5		0.0	0.0	Geography	True
labour-2015-288-3	0	westminster	5		0.0	0.0	Geography	True
labour-2015-138-4	0	20, 000 more nurses	10		0.2	0.2	none	False
labour-2015-138-4	1	8, 000 more gps	10		0.0	0.0	none	True
labour-2015-138-4	2	3, 000 more midwives	10		0.2	0.2	none	False
labour-2015-168-1	0	8, 000 more gps	10		0.0	0.0	none	True
labour-2015-168-1	1	20, 000 more nurses	10		0.2	0.2	none	False
labour-2015-168-1	2	3, 000 more midwives	10		0.2	0.2	none	False
labour-2015-132-3	0	committed staff	10	SG	1.0	1.0	none	False
labour-2015-221-3	0	those who come here	7	SG	1.0	1.0	Nationality	False
labour-2015-221-3	1	families living abroad	7	SG	1.0	1.0	Nationality	False
labour-2015-258-1	0	football clubs	10	ORG	0.0	1.0	none	True
labour-2015-188-3	0	grandparents	9	SG	1.0	1.0	Other	False
labour-2015-188-3	1	grandchildren	10	SG	1.0	1.0	none	False
labour-2015-91-6	0	publicly listed companies	2	ORG	0.0	1.0	Economic class	True
labour-2015-343-4	0	people across britain	5	SG	1.0	1.0	Geography	False
labour-2015-258-2	0	businesses	2	ORG	0.0	1.0	Economic class	True
labour-2015-277-3	0	our nations	5	ISG	0.0	1.0	Geography	True
labour-2015-277-3	1	cities	5		0.0	0.0	Geography	True
labour-2015-277-3	2	towns	5		0.0	0.0	Geography	True
labour-2015-288-1	0	our nations	5		0.0	0.5	Geography	True
labour-2015-297-2	0	payday lenders	2	ORG	0.0	1.0	Economic class	True
labour-2015-324-1	0	payday lenders	2	ORG	0.0	1.0	Economic class	True
labour-2015-221-2	0	people working in public services	2	SG	1.0	1.0	Economic class	False
labour-2015-190-3	0	social workers	10	SG	1.0	1.0	none	False
labour-2015-190-3	1	teachers	10	SG	1.0	1.0	none	False
labour-2015-190-3	2	children with special educational needs and disabilities	10	SG	1.0	1.0	none	False
labour-2015-234-2	0	prisoners	10	SG	1.0	1.0	none	False
labour-2015-234-3	0	prisoners	10	SG	1.0	1.0	none	False
labour-2015-62-4	0	british overseas territories	5		0.0	0.0	Geography	True
labour-2015-62-4	1	crown dependencies	5		0.0	0.0	Geography	True
labour-2015-157-2	0	young people who do not go down the traditional academic route	1	SG	1.0	1.0	Age/generation	False
labour-2015-284-1	0	17-year-olds	1	SG	1.0	1.0	Age/generation	False
labour-2015-325-1	0	wales	5		0.0	0.0	Geography	True
labour-2015-325-1	1	17-year-olds	1	SG	1.0	1.0	Age/generation	False
labour-2015-86-1	0	businesses in every region	5	ORG	0.75	1.0	Geography	False
labour-2015-139-4	0	gps	10	SG	1.0	1.0	none	False
labour-2015-140-4	0	private companies	2	ORG	0.0	1.0	Economic class	True
labour-2015-314-2	0	large private companies	2	ORG	0.0	1.0	Economic class	True
labour-2015-354-4	0	private companies	2	ORG	0.0	1.0	Economic class	True
labour-2015-302-2	0	the people	10	SG	1.0	1.0	none	False
labour-2015-302-2	1	of wales	5	SG	1.0	1.0	Geography	False
labour-2015-200-2	0	the british people	10	SG	1.0	1.0	none	False
labour-2015-200-2	1	those who pay in	2	SG	0.25	0.25	Economic class	False
labour-2015-147-1	0	everyone involved in the nhs	10	SG	1.0	1.0	none	False
labour-2015-147-1	1	mid-staffordshire	5		0.0	0.0	Geography	True
labour-2015-147-1	2	morecambe bay	5		0.0	0.0	Geography	True
labour-2015-362-4	0	those affected by violence	9	SG	1.0	1.0	Other	False
labour-2015-362-4	1	children	10	SG	1.0	1.0	none	False
labour-2015-243-1	0	the british people	10	SG	1.0	1.0	none	False
labour-2015-345-1	0	british workers	2	SG	1.0	1.0	Economic class	False
labour-2015-379-2	0	families	9	SG	1.0	1.0	Other	False
labour-2015-40-6	0	people in their communities	5	SG	1.0	1.0	Geography	False
labour-2015-123-1	0	every school leaver who attains the grades	9	SG	1.0	1.0	Other	False
labour-2015-123-1	1	any firm that gets a large government contract	2	ORG	0.0	0.5	Economic class	True
labour-2015-215-1	0	our communities	9		0.0	0.5	Other	True
labour-2015-357-3	0	future generations	1	ISG	0.0	1.0	Age/generation	True
labour-2015-121-1	0	firms becoming living wage employers	2	ORG	0.0	0.8	Economic class	True
labour-2015-99-2	0	every young person	1	SG	1.0	1.0	Age/generation	False
labour-2015-99-2	1	unemployed for over a year	2	SG	1.0	1.0	Economic class	False
labour-2015-289-1	0	every part of the united kingdom	5	SG	1.0	1.0	Geography	False
labour-2015-300-1	0	the united kingdom	5		0.0	0.0	Geography	True
labour-2015-326-1	0	lobbyists	10	SG	1.0	1.0	none	False
labour-2015-380-1	0	those at the top	2	SG	1.0	1.0	Economic class	False
labour-2015-351-3	0	veterans	9	SG	1.0	1.0	Other	False
labour-2015-351-3	1	our veterans	9		0.5	0.5	Other	False
labour-2015-228-1	0	local people	5	SG	1.0	1.0	Geography	False
labour-2015-228-1	1	local police commanders	5	PI	0.0	1.0	Geography	True
labour-2015-294-2	0	local people	5	SG	1.0	1.0	Geography	False
labour-2015-63-2	0	all those who make the uk their home	7	SG	1.0	1.0	Nationality	False
labour-2015-156-1	0	our children	10		0.5	0.5	none	False
labour-2015-166-2	0	our children	10		0.5	0.5	none	False
labour-2015-257-3	0	our children	10		0.5	0.5	none	False
labour-2015-196-4	0	garden cities	5		0.0	0.0	Geography	True
labour-2015-219-5	0	overseas university	7	SG	1.0	1.0	Nationality	False
labour-2015-219-5	1	students	2	SG	1.0	1.0	Economic class	False
labour-2015-219-2	0	non-visa visitors to the uk	7	SG	1.0	1.0	Nationality	False
labour-2015-220-2	0	employers	2	SG	1.0	1.0	Economic class	False
labour-2015-273-1	0	employers	2	SG	1.0	1.0	Economic class	False
labour-2015-78-1	0	ordinary savers	9	SG	1.0	1.0	Other	False
labour-2015-10-1	0	people working as hard as they possibly can	2	SG	1.0	1.0	Economic class	False
labour-2015-37-2	0	seven-year-olds	10	SG	1.0	1.0	none	False
labour-2015-164-1	0	seven-year-olds	10	SG	1.0	1.0	none	False
labour-2015-164-1	1	pupils	9	SG	1.0	1.0	Other	False
labour-2015-177-1	0	seven-year-olds	10	SG	1.0	1.0	none	False
labour-2015-36-1	0	3, 000 more midwives	10		0.2	0.2	none	False
labour-2015-219-3	0	those who have committed serious crimes	9	SG	1.0	1.0	Other	False
labour-2015-219-3	1	those who commit crimes	9	SG	1.0	1.0	Other	False
labour-2015-38-5	0	migrant workers	2	SG	1.0	1.0	Economic class	False
labour-2015-220-1	0	migrant workers	2	SG	1.0	1.0	Economic class	False
labour-2015-24-3	0	our young people	1		0.6666666666666666	0.6666666666666666	Age/generation	False
labour-2015-34-2	0	our young people	1		0.6666666666666666	0.6666666666666666	Age/generation	False
labour-2015-34-2	1	every school leaver with the grades	9	SG	0.5	0.5	Other	False
labour-2015-22-1	0	the british people	10	SG	1.0	1.0	none	False
labour-2015-351-1	0	service men	10	SG	1.0	1.0	none	False
labour-2015-351-1	1	regulars	10	SG	1.0	1.0	none	False
labour-2015-351-1	2	reservists	10	SG	1.0	1.0	none	False
labour-2015-312-1	0	our most vulnerable citizens	9		0.75	0.75	Other	False
labour-2015-313-1	0	our most vulnerable citizens	9	SG	1.0	1.0	Other	False
labour-2015-313-1	1	disabled people	6	SG	1.0	1.0	Health	False
labour-2015-313-1	2	victims of crime	9	SG	1.0	1.0	Other	False
labour-2015-126-1	0	regional banks	5	ORG	0.0	1.0	Geography	True
labour-2015-316-3	0	no one media owner	10		0.0	0.25	none	True
labour-2015-101-3	0	free-riding employers	2	SG	1.0	1.0	Economic class	False
labour-2015-218-2	0	people who come here	7	SG	1.0	1.0	Nationality	False
labour-2015-218-2	1	university students	2	SG	1.0	1.0	Economic class	False
labour-2015-205-1	0	all young people	1	SG	1.0	1.0	Age/generation	False
labour-2015-205-1	1	who have been out of work for one year	2	SG	1.0	1.0	Economic class	False
labour-2015-205-1	2	all those over 25 years old and out of work for two years	2	SG	1.0	1.0	Economic class	False
labour-2015-92-3	0	those who work regular hours for more than 12 weeks	2	SG	1.0	1.0	Economic class	False
labour-2015-378-1	0	working people	2	SG	1.0	1.0	Economic class	False
labour-2015-379-1	0	working people	2	SG	1.0	1.0	Economic class	False
labour-2015-130-5	0	adult	10	SG	1.0	1.0	none	False
labour-2015-233-2	0	adult	10	SG	1.0	1.0	none	False
labour-2015-289-2	0	england	5		0.0	0.0	Geography	True
labour-2015-292-1	0	england	5		0.0	0.0	Geography	True
labour-2015-97-1	0	the highest earners	2	SG	1.0	1.0	Economic class	False
labour-2015-354-2	0	every company working with the ministry of defence	2	ORG	0.0	0.75	Economic class	True
labour-2015-296-1	0	english people	5	SG	1.0	1.0	Geography	False
labour-2015-185-1	0	working parents of three and four-year-olds	10	SG	1.0	1.0	none	False
labour-2015-295-2	0	people who need care to live independently	6	SG	1.0	1.0	Health	False
labour-2015-295-2	1	troubled families	9	SG	1.0	1.0	Other	False
labour-2015-295-2	2	every child	10	SG	1.0	1.0	none	False
labour-2015-139-1	0	those who need it	6	SG	0.5	0.5	Health	False
labour-2015-222-3	0	those fleeing persecution	7	SG	1.0	1.0	Nationality	False
labour-2015-222-3	1	vulnerable refugees from syria	7	SG	1.0	1.0	Nationality	False
labour-2015-76-4	0	the south east	5		0.0	0.0	Geography	True
labour-2015-38-4	0	migrants	7	SG	1.0	1.0	Nationality	False
labour-2015-221-1	0	migrants	7	SG	1.0	1.0	Nationality	False
labour-2015-272-1	0	migrants	7	SG	1.0	1.0	Nationality	False
labour-2015-91-5	0	businesses who sign up to paying the living wage	2	SG	1.0	1.0	Economic class	False
labour-2015-197-2	0	renters	2	SG	1.0	1.0	Economic class	False
labour-2015-270-1	0	renters	2	SG	1.0	1.0	Economic class	False
labour-2015-318-3	0	victims of the phone hacking scandal	9	SG	1.0	1.0	Other	False
labour-2015-195-2	0	developers	10	SG	1.0	1.0	none	False
labour-2015-78-3	0	those already holding shares	9		0.0	0.0	Other	True
labour-2015-234-4	0	prison officers	10	SG	1.0	1.0	none	False
labour-2015-42-1	0	each person	10	ISG	0.0	1.0	none	True
labour-2015-33-3	0	those with incomes over £150, 000	2	SG	1.0	1.0	Economic class	False
labour-2015-22-5	0	our families	9		0.5	0.5	Other	False
labour-2015-202-2	0	tenants who are claiming housing benefit	2	SG	1.0	1.0	Economic class	False
labour-2015-36-2	0	the individual	10		0.0	0.5	none	True
labour-2015-109-2	0	those on low incomes	2	SG	1.0	1.0	Economic class	False
labour-2015-308-1	0	large companies	2	ORG	0.0	1.0	Economic class	True
labour-2015-327-1	0	large companies	2	ORG	0.0	1.0	Economic class	True
labour-2015-318-2	0	individuals	10	ISG	0.0	1.0	none	True
labour-2015-379-4	0	individuals	10	SG	1.0	1.0	none	False
labour-2015-379-4	1	communities in every part of our country	5	SG	1.0	1.0	Geography	False
labour-2015-310-1	0	black and minority ethnic communities	3	SG	1.0	1.0	Ethnicity/race	False
labour-2015-359-2	0	millions of people	10		0.0	0.3333333333333333	none	True
labour-2015-351-2	0	veterans	9	SG	1.0	1.0	Other	False
labour-2015-352-1	0	veterans	9	SG	1.0	1.0	Other	False
labour-2015-178-1	0	all young people	1	SG	1.0	1.0	Age/generation	False
labour-2015-213-1	0	those who have saved	2	SG	1.0	1.0	Economic class	False
labour-2015-100-4	0	every firm getting a major government contract	2	ORG	0.0	0.42857142857142855	Economic class	True
labour-2015-100-4	1	every large employer hiring skilled workers from outside the eu	5	SG	1.0	1.0	Geography	False
labour-2015-309-2	0	ethnic minorities	3	SG	1.0	1.0	Ethnicity/race	False
labour-2015-231-2	0	18 to 20-year-old offenders	1	SG	1.0	1.0	Age/generation	False
labour-2015-152-2	0	5, 000 new home-care workers	10		0.3333333333333333	0.3333333333333333	none	False
labour-2015-173-1	0	5, 000 new home-care workers	10		0.3333333333333333	0.3333333333333333	none	False
labour-2015-269-1	0	local first time buyers	5	SG	1.0	1.0	Geography	False
labour-2015-258-5	0	directors of a football club	10	SG	0.2	0.6	none	False
labour-2015-86-2	0	small and medium-sized businesses	2	ORG	0.0	1.0	Economic class	True
labour-2015-87-2	0	small and medium-sized businesses	2	ORG	0.0	1.0	Economic class	True
labour-2015-87-2	1	regional banks	5	ORG	0.0	1.0	Geography	True
labour-2015-299-1	0	people across scotland	5	SG	1.0	1.0	Geography	False
labour-2015-157-4	0	16 to 18-year-olds	1	SG	1.0	1.0	Age/generation	False
labour-2015-302-3	0	the welsh people	5	SG	1.0	1.0	Geography	False
labour-2015-219-6	0	workers from outside the eu	2	SG	1.0	1.0	Economic class	False
labour-2015-106-1	0	vested interests	10		0.0	0.0	none	True
labour-2015-75-3	0	citizens unable to use the internet	9	SG	1.0	1.0	Other	False
labour-2015-41-2	0	our grandchildren	10		0.5	0.5	none	False
labour-2015-209-3	0	disabled people who can work	6	SG	1.0	1.0	Health	False
labour-2015-212-1	0	the richest five per cent of pensioners	2	SG	1.0	1.0	Economic class	False
labour-2015-64-1	0	the family	9		0.0	0.0	Other	True
labour-2015-64-1	1	working people	2	SG	1.0	1.0	Economic class	False
labour-2015-313-4	0	those that need it	9		0.0	0.0	Other	True
labour-2015-277-1	0	people who live in this country	10	SG	1.0	1.0	none	False
labour-2015-296-2	0	patients	6	SG	1.0	1.0	Health	False
labour-2015-340-5	0	lgbt people	9	SG	1.0	1.0	Other	False
labour-2015-75-1	0	all parts of the country	5	SG	1.0	1.0	Geography	False
labour-2015-253-2	0	all parts of the country	5		0.0	0.0	Geography	True
labour-2015-130-2	0	a loved one	9		0.6666666666666666	0.6666666666666666	Other	False
labour-2015-159-6	0	disadvantaged children	10	SG	1.0	1.0	none	False
labour-2015-159-6	1	all children	10		0.5	0.5	none	False
labour-2015-159-1	0	excellent teachers	10	SG	1.0	1.0	none	False
labour-2015-158-3	0	students	2	SG	1.0	1.0	Economic class	False
labour-2015-197-3	0	private landlords	2	SG	1.0	1.0	Economic class	False
labour-2015-248-2	0	faith communities who have pioneered an inter-faith dialogue for the common good	8	SG	1.0	1.0	Religion	False
labour-2015-352-2	0	members of our armed forces	10	SG	1.0	1.0	none	False
labour-2015-77-2	0	our leading firms	2		0.0	0.6666666666666666	Economic class	True
labour-2015-104-1	0	young people who do not have the skills they need	2	SG	1.0	1.0	Economic class	False
labour-2015-53-3	0	trade unions	10	ORG	0.0	1.0	none	True
labour-2015-204-4	0	jobseekers	2	SG	1.0	1.0	Economic class	False
labour-2015-151-2	0	care workers	10	SG	1.0	1.0	none	False
labour-2015-35-1	0	working parents of three and four-year-olds	9	SG	1.0	1.0	Other	False
labour-2015-285-1	0	the people	10		0.5	0.5	none	False
labour-2015-93-2	0	tax payer	2	SG	1.0	1.0	Economic class	False
